,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-2.75193932949,2.42630949125,-3.60373708082,-2.41814336777,-1.93885014202,-2.37809688649,-1.44470148044,-2.79272889709,-1.13377907866,0.0211386811558,0.477963137618,-0.639708730816,-1.94128022179,-0.0620515483515,-3.15187777079,-4.51460047185,-1.23476756119,-1.01402050924,0.369020333833,-1.18641556866,0
1,2.80737862828,0.819476347671,3.6938483448,2.78031583345,2.85535170094,2.98264037413,2.94299842377,1.33450594651,2.30512040804,1.03709921824,1.19254687207,1.86575288118,0.903555548896,2.25609718621,3.15549399482,1.23416464285,2.01657748964,0.200361107221,0.642522041956,0.644162489622,0
2,5.78955013603,6.74415008236,5.62254283027,4.11128234581,5.81738793712,5.73494244628,3.13694655595,4.11853242216,4.09810050956,4.20093361491,4.70184756066,3.63656807513,4.63324032363,6.17903166525,5.3515774749,4.46475326051,6.57820905251,6.20215285069,6.03998008722,4.84544326192,1
3,3.09698337875,3.20180786621,0.130091071214,1.25932383925,1.77557241319,1.67330440107,-0.0757895391974,2.74770576998,-0.0541325177078,2.95207968997,1.87300779798,2.78185450216,3.46122384775,1.70473435523,0.230436931086,0.977150765532,1.22711756806,4.68856477557,2.01220596526,1.74097500845,0
4,0.317817330789,0.38766724852,-2.57585039273,1.64454644959,-0.814541907323,-1.86288643353,1.61545218643,2.15679972746,0.0341281156248,0.946060240841,2.24579888648,1.17346645831,1.48221217569,-0.0770070639563,0.508101507427,2.73365720766,-0.926827693475,0.289194629701,2.88437557882,5.33808383545,1
5,-0.8661239317,-2.88985682923,-2.35323731137,0.27631057895,1.0843962289,-2.91112065034,-0.961179278505,0.0948993113335,-0.281027369782,-2.88521951306,1.81059386799,0.422564698457,-1.62969866221,1.48638716739,-2.34909000369,-2.41232567873,0.66028611194,-1.11511607103,1.07690594961,-1.08831898162,1
6,1.61623420198,2.10090584469,1.42311794535,0.842217531195,0.766053533864,1.23642063922,2.78197360017,3.31129493035,1.98140733269,3.17144670402,3.15564990618,3.00591316792,2.51058445747,3.13938699371,1.45169239036,1.82564654595,1.58461112333,1.40332632033,3.71004562444,1.30478442985,1
7,1.18030196821,1.45621301267,-1.77092846054,2.15461544606,0.147567199011,0.409569306454,-0.857337774821,3.42665759569,-1.27585683926,0.0104331958803,-0.0379083970049,2.89452723302,1.69755967809,0.862730835872,-0.728308522649,-0.195602927689,1.49938136831,2.05897035344,1.56383772555,0.0906387989575,0
8,2.31649645781,0.0931529531844,1.40173185795,1.67022196832,0.587424765432,2.27335983777,2.46487822476,3.32134821238,4.37866756871,2.58598404377,-0.0324868936819,4.06669367888,2.57725602927,1.76338257649,1.41048425145,2.45117880069,2.8695327301,2.44889427006,1.79980394627,-0.140551279785,1
9,-0.960255949483,-1.28301544303,-0.916144909856,-1.27697668944,-2.06888510467,-0.101025390202,-0.330420944175,-0.482365852828,-0.408308780929,-2.88237520375,-0.087396352692,-0.764425706453,-2.55056608628,-1.21152436926,0.0881516883025,0.925258650716,-0.559706291782,-2.08525225876,0.226634290531,-0.374169567688,0
10,-0.987108041299,-1.08304292533,0.864151631451,-3.18273249043,-1.59384069856,-0.702817972642,-1.28335567589,-1.99471637696,1.26730404636,-0.579040163426,1.35437045398,-1.67439796402,-1.35756611586,-0.710768166903,-1.61294744573,-3.88987848905,0.480456715258,-0.977413633574,-0.466553298328,-3.70545858216,1
11,6.01404478674,3.86865850031,3.16820189335,1.29316721033,1.46873787012,4.77129251133,2.92986112134,5.20283102645,3.71976689587,4.70705457507,1.77030486733,4.54987772524,4.99908603701,3.50584567641,4.81062958317,5.33300720871,2.70153918007,4.42426072631,3.85020821479,2.52238883801,0
12,0.159842422534,-0.0267216785326,-0.944072180712,1.13356174405,2.57383256891,-2.26995790713,1.76741811491,-0.472106135414,-0.172494087825,-1.87176002923,2.73874854731,0.179651038075,0.382197537922,0.651677975103,1.30084195044,0.916469143954,-0.360728425013,-0.280601536126,2.58011517074,2.27860286326,0
13,3.20110531227,2.49843810301,2.42541529305,4.10366202147,3.50159912459,2.32877567815,5.08391107181,2.93346994596,3.8554825494,6.8080086316,2.71329248658,3.03798363942,4.9053124543,2.46853384766,3.41049818217,3.77496081557,0.858284183323,4.02482428359,2.2202493337,3.55138469022,1
14,6.04183656302,3.70804508963,3.42289108456,6.67042550311,4.32819051354,3.49660760812,1.97587625866,2.97891649478,2.07407573723,3.29423654157,2.49401794213,2.47956147381,4.29369941805,3.67236844706,3.21313098298,2.43408251548,3.17078392135,5.63074657417,1.82529470056,6.38387102163,0
15,2.00267407459,2.00845949323,2.35023013636,2.17576411199,2.4506634679,0.175104310941,2.32226555583,0.699736293488,2.47643104382,3.53984220445,2.97740135442,1.62443783854,1.93352769882,3.48868709205,2.40987913695,1.23650122669,1.07223953302,3.89441044104,1.09442190152,1.88028626079,1
16,4.27624509619,7.45735630268,3.51507227163,3.42215515728,3.96052652652,5.48173165174,2.46417637481,4.4374943894,4.73547449778,6.69233314961,3.92650078193,5.77107060455,6.34767465477,5.93540992741,5.41776676326,6.93421992061,5.85363016564,7.07257207226,5.18896117714,6.88687757665,1
17,-0.172944061616,0.743596664772,-0.781599962397,1.58010504762,0.569295504,-0.634732151305,0.749765666362,2.17085523453,-0.856464963588,0.595286031248,-0.219970952593,2.60115752887,1.67169437525,3.01176365388,0.606890129226,-0.291632642326,-0.634127616083,1.52869621049,1.78599145978,0.0508255200203,0
18,2.27014017936,2.59301025142,3.65193264288,4.57245943587,2.99918751156,2.86729194505,3.31935209822,3.01248898256,3.67319368042,2.31513077664,1.7912148549,2.54615150428,3.3418778236,2.98616118514,4.22502473872,3.03908759257,4.44100872508,0.840852201408,3.58233656533,3.98524538463,0
